city,osm_id,name,highway,lanes,maxspeed,surface,bridge,tunnel,lit,sidewalk,oneway,cycleway,segment_length,segment_width,mean_curvature
Samal,23949254,Mount Apo Street,tertiary,2,30,concrete,0,0,1,1,1,0,355.01143690634404,25.189092507501233,0.0001408378311378196
Samal,23959211,N. Torres Street,tertiary,2,30,concrete,0,0,1,1,1,1,904.2823853736866,22.34090379596321,0.00020233449089321722
Samal,51184979,Obenza Street,primary,2,80,concrete,1,0,0,1,1,0,679.2929557394299,26.64103104435926,0.000560235565685633
Samal,336769860,Oriole Street,secondary,2,30,concrete,0,0,0,0,1,0,147.99377604890543,22.11859112390915,0.004102250286724312
Samal,286840907,P. Pelayo Street,tertiary,2,30,asphalt,0,0,0,1,0,0,384.01494799576926,23.741054273347153,0.00027843245794104127
Samal,455487235,P. Sobrecarey Street,tertiary,2,30,concrete,0,0,1,1,0,0,889.5399374176297,22.940165975903525,0.0010938771700322906
Samal,116305152,Padre Gomez Street,tertiary,2,30,concrete,0,0,0,0,0,0,527.5102612072159,31.71087926265077,0.0018399939796379904
Samal,913441506,Pag-ibig Avenue,tertiary,2,40,concrete,0,0,0,0,1,0,94.92787215811869,23.304138605688973,0.00011239965231269308
Samal,34613910,Panacan Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,803.4629754015835,20.390376311906433,0.00022990514783207045
Samal,114789788,Panacan Bypass Road,secondary,4,40,concrete,0,0,1,1,0,0,1603.7282388967803,28.47722302607602,0.002740133262883611
Samal,114808614,Panuntungan Road,tertiary,2,40,concrete,0,0,0,0,0,0,2517.036742259201,20.668965266225495,0.0026864054900833483
Samal,23959306,Park Avenue,tertiary,2,30,concrete,0,0,0,0,0,0,644.3650817427509,20.486765383070207,9.24069473608128e-06
Samal,548953975,Pearl Street,tertiary,2,30,concrete,0,0,0,0,1,0,315.14966133419875,20.99525651021749,0.0001402997275325758
Samal,23961270,Porras Street,tertiary,2,30,concrete,0,0,1,1,0,1,909.5120818754729,20.96371171456547,0.00036763384095856637
Samal,675456183,Punad Village Bypass Road,secondary,2,40,concrete,0,0,0,0,1,0,1557.936894152275,22.079781774605465,0.0013541446955723034
Samal,24636322,Quimpo Boulevard,primary,2,30,asphalt,1,0,1,1,1,1,5262.525955702712,28.48927847174991,0.0014312216535548308
Samal,104678959,R. Castillo Street,primary,2,30,asphalt,0,0,0,0,1,0,6091.085862131226,21.475768883693224,0.00027928503234274463
Samal,31759712,R. Magsaysay Avenue,secondary,4,30,asphalt,0,0,1,1,1,0,1723.6548693564669,28.7291647191239,0.0012614956306064799
Samal,855632867,R. Magsaysay Extension,secondary,4,30,concrete,0,0,0,0,1,0,160.67856023823197,38.89625626017603,0.000922690323654971
Samal,83276783,Riverside-Bacaca Road,tertiary,4,40,concrete,0,0,0,1,0,0,930.2312341401863,20.77486168729176,0.00363574814849212
Samal,1107307400,Roxas Rotunda,primary,2,60,asphalt,0,0,1,0,0,0,167.08238427066524,35.5923399091582,0.037613810471472574
Samal,455554003,Ruby Street,primary,4,30,concrete,0,0,0,1,1,0,574.2226912056178,21.13603767813423,0.006299475007988467
Samal,1069492388,S. Cuyugan Street,tertiary,2,40,concrete,0,0,0,0,0,0,442.2342524203306,20.708299126447134,0.006191747534295624
Samal,23977412,S. De Jesus Street,tertiary,2,30,concrete,0,0,0,0,0,0,196.32132782423474,21.597658676792378,0.0003125077410245903
Samal,194906907,SP Dakudao Loop,tertiary,2,30,concrete,0,0,0,0,1,0,839.5974093181009,21.596572465953084,0.007746868974462258
Samal,1047010173,Saint John Street,tertiary,2,30,concrete,0,0,0,0,1,0,201.71549423856573,21.553419101062893,0.006864703298234831
Samal,520459392,San Antonio-Tagpopongan Road,tertiary,2,40,unpaved,0,0,0,0,0,0,4890.068527632937,20.494154736506108,0.009299926659767168
Samal,42085078,San Isidro-Libertad Road,tertiary,2,40,concrete,0,0,0,0,0,0,2861.6769789449536,20.10870837017591,0.0036993305642769266
Samal,23959195,San Pedro Extension,secondary,2,30,concrete,0,0,0,1,1,0,507.27448821579554,44.58485019853171,0.0004680627305034289
Samal,23949248,San Pedro Street,secondary,2,30,concrete,0,0,0,1,1,0,1071.6802148741515,36.986483089295916,7.888234430002524e-05
Samal,28063499,San Rafael Road,primary,4,30,concrete,1,0,1,1,1,0,1109.2569894403587,22.397961252683977,0.0009531678234657465
Samal,23949080,Santa Ana Avenue,primary,4,30,concrete,0,0,1,1,1,0,1310.3316446266567,42.36775844830622,0.0008025899999554903
Samal,105891023,Santa Cruz-Mahayag Road,tertiary,2,40,concrete,1,0,0,0,0,0,1301.3733928571812,36.178443516420664,0.0007607284469750894
Samal,1082504224,Santol Street,secondary,2,30,concrete,0,0,0,1,0,0,390.61350530048253,20.80220225921456,0.005670720518441297
Samal,168420590,Sapphire Street,tertiary,2,40,concrete,0,0,0,0,0,0,551.3883525398827,20.568795284530303,0.0010451230060574935
Samal,29100808,Shrine Hills Road,tertiary,2,40,concrete,0,0,0,0,0,0,3104.8685020253133,20.100239856640815,0.004292181239804971
Samal,181595220,Surigao-Davao Coastal Road,trunk,4,80,paved,1,0,0,1,1,0,10298.12044161017,24.107584474205375,8.248830856832036e-05
Samal,23949327,T. Monteverde Street,tertiary,2,30,asphalt,0,0,0,0,0,0,979.260247977358,21.000402942799536,3.069695934359507e-05
Samal,157207416,Talicud Circumferential Road,tertiary,2,40,concrete,0,0,0,0,0,0,16189.590443034853,21.368203970648743,0.0018007653543427467
Samal,1151896612,Tibagon-Diat Road,tertiary,2,40,concrete,0,0,0,0,0,0,2415.55601486651,20.129059527008167,0.003695935727398916
Samal,32869999,Tigatto-Cabantian Road,tertiary,4,40,concrete,0,0,0,0,0,0,1370.9748425820737,22.641838387848384,0.008290001774823731
Samal,31761309,Toril-Babak Road,tertiary,2,40,concrete,0,0,0,0,0,0,1176.8737157948015,20.266446057000348,0.0006229935341641683
Samal,28741934,Tulip Drive,secondary,2,40,concrete,1,0,1,1,1,0,1661.1455727754062,33.24391114669162,0.0007304419013819619
Samal,32745239,Uyanguren Road,tertiary,2,40,concrete,1,0,0,1,0,0,1922.0687657908459,22.217229646580687,0.0003821424997345108
Samal,23961412,V. Mapa Street,tertiary,2,30,concrete,0,0,0,0,0,0,798.8866822364322,20.3925195673206,0.0008690504401311057
Samal,36297581,V. Tionko Avenue,tertiary,4,30,concrete,0,0,0,0,0,0,516.9070210712066,21.41114547645742,0.0002761213591958494
Samal,23976008,Villamor Street,tertiary,2,30,concrete,0,0,0,0,0,0,1103.130378903465,24.393730986390096,1.5161648178693813e-05
Samal,139430281,Villarosa Street,primary,4,40,concrete,0,0,0,0,0,0,209.8611419894324,21.494524085886475,0.0010264531738271789
Samal,1161306481,Waan Bypass Road,tertiary,4,40,concrete,0,0,0,0,0,0,312.1728532857714,28.076165838225336,0.0053315623727596155
Samal,34754315,Waan-Tigatto Road,tertiary,4,40,concrete,1,0,0,1,0,0,4782.102534998216,21.104690363981618,0.0026090431767684208
San Carlos,235499038,Aliguas Street,tertiary,2,40,asphalt,0,0,0,0,0,0,691.4277798065368,20.453626946861238,0.0003257778295738626
San Carlos,372150049,Anolid Barangay Road,tertiary,2,40,concrete,0,0,0,0,0,0,2066.117121497039,20.151603998935965,0.001573005485541365
San Carlos,103387643,Bonifacio Street,tertiary,2,40,concrete,0,0,0,0,0,0,486.65938928860515,20.644504083904973,0.0002547580722513421
San Carlos,103387634,Bugallon Street,tertiary,2,30,asphalt,0,0,0,0,1,0,305.70711057585913,24.320602261992292,0.00022022373881666602
San Carlos,183114971,Carmen-Bayambang-Manat Road,primary,2,60,asphalt,1,0,0,0,0,0,6311.20436254446,25.47562569944377,0.0005436448759879078
San Carlos,235314953,Dr. Martin Posadas Avenue,secondary,2,40,asphalt,0,0,0,0,0,0,1409.1960597837904,20.222560190339586,0.0005523714424464455
San Carlos,103388004,Dumpay Road,secondary,2,40,concrete,0,0,0,0,0,0,1784.8128696866493,20.17345324875447,0.004977814080983086
San Carlos,1161716510,E. Perez Street,tertiary,2,20,concrete,0,0,0,0,0,0,386.93512310019184,20.81061346541456,8.244790724679496e-05
San Carlos,952535955,Gaudioso Frias Road,tertiary,2,40,asphalt,0,0,0,0,0,0,550.7126836471958,20.569541800682025,0.00015037060765444555
San Carlos,183115202,Gomez Street,tertiary,2,40,concrete,0,0,0,0,0,0,138.1202802601241,22.27080576111137,0.0015060942939895414
San Carlos,183111743,Ilang Street,primary,4,60,concrete,1,0,0,0,0,0,735.9398087538126,23.348610661870563,0.0007092586476454123
San Carlos,1044790438,J. P. Rizal Street,secondary,2,40,concrete,1,0,0,0,0,0,2869.0303229444116,29.861407887987735,0.00033127515822423885
San Carlos,103387665,Lucban Street,tertiary,2,40,concrete,0,0,0,0,0,0,730.6809211687566,20.429217742468467,0.00106330581939997
San Carlos,50612573,Magsaysay Avenue,primary,4,80,asphalt,1,0,0,0,0,0,3891.862368030709,24.009632557380428,9.791459051452499e-05
San Carlos,47402473,Magsaysay Avenue Extension,primary,4,80,asphalt,1,0,0,0,0,0,5487.474225350989,26.098130011896203,0.004040101379721464
San Carlos,1383671503,Malasiqui Bypass Road,primary,2,60,concrete,0,0,0,1,1,0,925.4002472360983,20.677881769707916,0.00021835764862979345
San Carlos,492799079,Malasiqui-Calasiao Road,secondary,2,40,concrete,0,0,0,0,0,0,5726.9059789090325,22.926074018532805,0.0005525685025924229
San Carlos,183110639,Malong Street,tertiary,2,30,asphalt,0,0,0,0,1,0,264.9631579774158,25.888487561221268,0.0035709971322273495
San Carlos,164814723,Montemayor Street,primary,4,40,asphalt,0,0,0,0,0,0,1514.6697410450274,20.207042135332184,0.0005133321364856277
San Carlos,103387633,Padilla Street,tertiary,2,40,concrete,0,0,0,0,0,0,595.8405724431466,20.526393342203598,0.00043851420424224875
San Carlos,183116555,Palaris Street,secondary,2,40,asphalt,0,0,0,0,1,0,1078.2760212534226,28.68315591375175,0.022647291329647448
San Carlos,183111742,Perez Boulevard,primary,4,40,asphalt,1,0,0,0,0,0,3585.3258393063293,28.579437104112795,0.0014697144711028145
San Carlos,124692807,Quezon Boulevard,secondary,2,40,concrete,1,0,0,0,0,0,1943.5050353101522,25.045173263489215,0.00013165059239552277
San Carlos,372150405,Quirino Street,secondary,2,40,concrete,0,0,0,0,0,0,4541.735998835287,20.068901020100494,0.0012417747806212993
San Carlos,222917340,Rizal Street,primary,2,40,asphalt,0,0,0,0,1,0,2012.0857278482679,21.030676531572457,0.0014737599435508926
San Carlos,103265012,Romulo Highway,trunk,4,80,concrete,0,0,0,0,0,0,4296.303617773581,20.07297606374398,0.00048275300420499875
San Carlos,43503750,Route 242,primary,2,80,concrete,1,0,0,0,0,0,3993.0127581964853,23.835602930221917,0.0009269528131234777
San Carlos,108782088,Roxas Boulevard,primary,2,40,asphalt,0,0,0,0,1,0,1835.2311549773249,29.561213241948014,0.003305756897829434
San Carlos,103387917,San Carlos-Aguilar Road,secondary,2,40,concrete,1,0,0,0,0,0,10731.393921968165,23.584011364493403,0.0026295384188443796
San Carlos,183116550,San Carlos-Calasiao Road,primary,4,80,asphalt,1,0,0,0,0,0,4388.179008956289,24.084736031893065,0.000539264730163965
San Carlos,235314952,San Carlos-Urbiztondo Road,secondary,2,40,asphalt,1,0,0,0,0,0,10616.972131039916,22.26540433888607,0.0006604013876659746
San Carlos,103387664,San Pedro Street,tertiary,2,40,asphalt,0,0,0,0,0,0,905.6715906120813,20.346314814942794,0.0002969264097778075
San Carlos,324469119,Sinco de Septyembre Street,secondary,2,40,concrete,0,0,0,0,0,0,1256.143476383916,20.249635876934008,0.0006186979738550919
San Carlos,438158942,Urbiztondo - Lingayen Road,secondary,2,40,concrete,0,0,0,0,0,0,18840.97212247622,20.01662515429893,0.0003638993820325844
San Carlos,103387916,Villasis-Malasiqui-San Carlos Road,primary,2,50,asphalt,0,0,0,0,0,0,1593.3095003626327,20.19679340551549,0.00063049022944745
Santiago,48115051,Abauag Street,tertiary,2,30,concrete,0,0,0,0,0,0,554.7790378599428,21.745187000226288,0.0009116480002440292
Santiago,228195524,Abaya Street,tertiary,2,40,concrete,1,0,0,0,0,0,2520.2834263606774,21.002776451097105,0.0008218181305855637
Santiago,153136133,Agustin Street,secondary,2,40,concrete,0,0,0,0,0,0,924.1922108295103,22.204916339950874,0.005709043249936523
Santiago,836265967,Alicia Bypass Road,trunk,4,30,concrete,1,0,0,0,0,0,4693.73206437317,20.883788404791083,0.0009019588413329136
Santiago,153108496,Alicia-San Mateo Road,secondary,2,80,concrete,0,0,0,0,0,0,11975.303243649987,22.494758648629468,0.0018754516272763526
Santiago,232846926,Almoradie Street,tertiary,2,20,concrete,0,0,0,0,0,0,425.56287574417934,20.73269745762611,0.0036851824356739634
Santiago,838206333,Ambalatungan-Sapang Road,tertiary,2,20,concrete,1,0,0,0,0,0,1064.6128864104899,24.8406817697012,0.0005878412706740571
Santiago,153586650,Andres Bonifacio Street,tertiary,2,40,concrete,0,0,0,0,0,0,1152.968185528814,20.695159860885877,0.0037956546385424766
Santiago,38065784,Angadanan - Alicia Road,secondary,2,40,concrete,0,0,0,0,0,0,5348.178166799594,20.05840123071426,0.0006831898699849192
Santiago,229319883,Apitong Street,tertiary,2,30,concrete,0,0,0,0,0,0,381.3440632043747,21.764692288660704,0.007922547811407603
Santiago,153147814,Arranz Street,tertiary,2,30,concrete,0,0,0,0,0,0,653.063414944499,20.47966892106379,0.0019996576565918995
Santiago,52013444,Atip Street,secondary,2,40,asphalt,0,0,0,0,0,0,2009.507693060655,20.156049890114524,0.00024965634247406675
Santiago,844172529,Bachelor Street,tertiary,2,40,concrete,0,0,0,0,0,0,267.1521257402909,22.356307689060415,0.0005325620904121975
Santiago,229485088,Banaba Street,tertiary,2,30,concrete,0,0,0,0,0,0,428.34932198806524,20.730261452115343,0.006314621841394584
Santiago,153147567,Baquiran Street,tertiary,2,40,concrete,0,0,0,0,0,0,414.68412074704366,20.756287743416422,0.0005915799718049993
Santiago,228403882,Basilio Street,tertiary,2,20,concrete,0,0,0,0,0,0,2267.9354461543394,20.50055020946163,0.0037376985348616725
Santiago,232864708,Cabulay-Sinsayon Road,tertiary,2,20,concrete,0,0,0,0,0,0,4617.7756236892465,20.15429064934144,0.0017791593105827852
Santiago,48115048,Camacam Street,secondary,2,40,concrete,0,0,1,1,1,0,1232.202104379205,39.22405869115529,0.0003702382332957884
Santiago,152948621,Claraval Street,tertiary,2,40,concrete,0,0,0,0,0,0,449.1036539522542,20.698397513016634,0.00038545990948622727
Santiago,52013373,Cordon-Aurora Boundary Road,primary,2,80,concrete,1,0,0,0,0,0,17852.999428922074,23.672085985877366,0.0005675482703341987
Santiago,230079340,Cordon-Raniag Road,secondary,2,40,concrete,1,0,0,0,0,0,11543.56343160788,21.382470731358076,0.0017607852723899192
Santiago,153147569,David Street,tertiary,2,30,concrete,0,0,0,0,0,0,558.8789406315321,22.632312880633446,0.00044677317429899665
Santiago,153137689,Dela Cruz Street,secondary,2,40,concrete,0,0,0,0,0,0,6832.004234569137,21.07416873914043,0.0004340627997988857
Santiago,246541438,Diadi-Escoting-Arwas-Talictic Road,tertiary,2,40,concrete,1,0,0,0,0,0,12191.978317267021,24.86040649991473,0.004182151813830858
Santiago,297409401,Diffun East Diversion Road,secondary,2,40,concrete,1,0,0,0,0,0,9387.593454676267,21.059534533422635,0.0034551924315152534
Santiago,346562154,Diffun South Diversion Road,tertiary,2,40,concrete,1,0,0,0,0,0,11074.140885838122,23.33664894313763,0.0040912820904333855
Santiago,1078181380,Duque Street,tertiary,2,40,concrete,0,0,0,0,0,0,229.70720683893427,21.36543151001341,0.0005501598406060325
Santiago,206490659,Echague-Poblacion Road,secondary,2,40,concrete,0,0,0,0,0,0,1481.4033425102468,20.211707167359073,0.0003477864979228059
Santiago,153586664,Emilio Aguinaldo Street,tertiary,2,40,concrete,0,0,0,0,0,0,805.2190503280534,20.38938727713648,0.0010551763196737294
Santiago,153145772,Espiritu Street,tertiary,2,40,concrete,0,0,0,0,0,0,466.00065840714694,20.67249026237816,0.0021732814106413547
Santiago,153137674,Eugenio Street,tertiary,2,30,concrete,0,0,0,0,0,0,523.4332694321038,20.598961671152356,0.0016521446044069229
Santiago,48115049,Flores Street,tertiary,2,30,concrete,0,0,0,0,0,0,674.4614479261379,20.46348220007847,0.0038830778459586026
Santiago,153136150,Galicia Street,tertiary,2,20,concrete,0,0,0,0,0,0,1284.4039304754192,20.49143311661104,0.0002301553948848929
Santiago,1017404626,Garzota Street,tertiary,2,40,concrete,0,0,0,0,0,0,129.0259079310639,22.427993783178703,0.00812371716001135
Santiago,153136154,Gonzaga Street,tertiary,2,20,concrete,1,0,0,0,0,0,655.9555925251949,28.871720300530175,0.00035873691202463606
Santiago,152948619,Guzman Street,tertiary,2,40,concrete,0,0,0,0,0,0,223.8415493241598,21.401224543311802,0.00043283982077790085
Santiago,229186895,I. Ancheta Street,tertiary,2,20,concrete,0,0,0,0,0,0,470.7843375473733,21.451455184849934,0.001798529490060522
Santiago,297410934,I. Paredes Street,tertiary,2,40,concrete,0,0,0,0,0,0,871.2641337811265,21.331347996791624,0.0009072769126027318
Santiago,82396589,Ifugao-Isabela Road,primary,2,50,concrete,1,0,0,0,0,0,12101.954083019002,28.43694486144431,0.0012397936362212628
Santiago,153147620,Ipil-ipil Street,secondary,2,30,concrete,0,0,0,0,0,0,1548.9201929513783,20.488700623252885,0.003025750623023243
Santiago,348821523,Jose Navarro Street,tertiary,2,40,concrete,1,0,0,0,0,0,2398.51650800514,29.715201789386054,0.002396004019463245
Santiago,1017404592,Kalikasan Street,secondary,2,40,concrete,0,0,0,0,1,0,1748.8869131460785,20.179325060852097,0.0002969583229108193
Santiago,111486705,L. C. Barrera Street,tertiary,2,30,concrete,0,0,0,0,1,0,518.2090536717527,21.88922072992716,0.0011327581018623965
Santiago,152947859,La Paz Street,tertiary,2,40,concrete,1,0,0,0,0,0,13196.854522398782,20.60359683076159,0.002128548874081594
Santiago,153136144,Lachica Street,tertiary,2,20,concrete,0,0,0,0,0,0,1987.2154069854987,20.998132002946388,0.0019313015936110057
Santiago,229319847,Lanzones Street,tertiary,2,30,concrete,0,0,0,0,0,0,202.5065253121136,21.54866614633135,0.002116006534513413
Santiago,229322363,Lauan Street,tertiary,2,30,concrete,0,0,0,0,1,0,1178.127895881884,31.37371542978799,0.002511594724580522
Santiago,152948612,Laurel Street,tertiary,2,30,concrete,0,0,0,0,0,0,969.0734275301393,20.323454729725036,0.0008307461098074455
Santiago,48115050,Lumidao Street,tertiary,2,20,concrete,0,0,0,0,0,0,631.8677383413889,25.0737259519956,0.011787999655332731
Santiago,157190965,Luna Street,tertiary,2,30,concrete,0,0,0,0,0,0,212.59541133367802,21.475325749096246,0.0009807201883813745
Santiago,229686836,Mabini Rotonda,primary,2,80,asphalt,0,0,1,0,1,0,137.15928301197658,39.71133826505571,0.03821810484819272
Santiago,181562780,Magat Dam SN Aboitiz Road,tertiary,2,60,concrete,0,0,0,0,0,0,8145.709826658459,20.493635815742188,0.0008822838711722182
Santiago,111579321,Magsaysay Street,tertiary,2,30,concrete,0,0,0,0,0,0,1022.6147082964671,21.008812010909242,0.0009972027873057113
Santiago,34403875,Maharlika Highway,trunk,4,30,asphalt,1,0,1,1,1,0,43667.25021560399,23.391808201294435,0.0009119886305823763
Santiago,346562153,Manuel Roxas Street,tertiary,2,40,concrete,0,0,0,0,0,0,1185.7912723832958,20.92723017361997,0.0008049327297265504
Santiago,153586652,Marcos Avenue,secondary,2,40,concrete,0,0,0,0,1,0,1918.4189697636932,20.735866513683195,0.0017904252907832046
Santiago,48115047,Marsman T. Alvarez Boulevard,tertiary,2,30,concrete,0,0,0,0,1,0,1792.0211688127833,20.710443759505075,0.0006332483948115598
Santiago,153147572,Molave Street,tertiary,2,30,concrete,0,0,0,0,0,0,390.17517556409433,20.803610827426326,0.002030085242418689
Santiago,588420890,Municipal Road,tertiary,2,40,concrete,0,0,0,0,0,0,4943.628577296064,20.063312548360653,0.0008915638434824816
Santiago,588420893,Municipal Road - Pagrang-ayan,tertiary,2,40,concrete,0,0,0,0,0,0,2163.36792323911,20.14494280564285,0.0005777226164920894
Santiago,588436325,Municipal Road - Villa Carmen,tertiary,2,40,concrete,0,0,0,0,0,0,1743.790364633152,20.177385574670843,0.002784930338327615
Santiago,1017404625,Nagasican Road,tertiary,2,40,concrete,0,0,0,0,0,0,466.6345106788742,20.629820369778514,0.005233133525322331
Santiago,206667349,Nagasican-Echague Road,tertiary,2,40,concrete,0,0,0,0,0,0,5551.455901956151,20.056006272286837,0.0012787182679251542
Santiago,48115044,Narra Street,tertiary,2,30,concrete,0,0,0,0,0,0,391.5494371364372,20.79402245848185,0.004280532950021909
Santiago,228987095,Natividad Street,tertiary,2,20,concrete,0,0,0,0,0,0,408.3249609588291,20.76447324330138,0.004751445922916699
Santiago,111486715,Osmeña Street,tertiary,2,30,concrete,0,0,0,0,0,0,502.56848701678734,21.551996261201708,0.0009967326352074521
Santiago,153147598,P. Gomez Street,tertiary,2,30,concrete,0,0,0,0,0,0,894.8789367002225,20.350446720638413,0.0006900815252141257
Santiago,152948603,P. Zamora Street,tertiary,2,30,concrete,0,0,0,0,0,0,557.9436814670613,22.576526984633414,0.0021825280033039725
Santiago,229487783,Pag-Asa Street,tertiary,2,30,concrete,0,0,0,0,0,0,204.063620383743,21.531355649551653,0.011391895424071374
Santiago,153137670,Palac Street,secondary,2,40,concrete,1,0,0,0,0,0,838.0534916106761,22.957478213898767,0.001010480766586598
Santiago,111486713,Panganiban Street,tertiary,4,30,concrete,0,0,1,1,1,0,1117.4584822214797,23.53734560954113,0.002890728209500104
Santiago,232875593,Patul Street,secondary,2,40,concrete,0,0,0,0,0,0,2607.7665220877584,20.242809671397907,0.001026121745492462
Santiago,206490656,Primo Gaffud Street,secondary,2,40,concrete,0,0,0,0,0,0,1210.9088583369157,20.560184476195662,0.000327513108118456
Santiago,153148619,Quirino Street,tertiary,2,40,concrete,0,0,0,0,0,0,423.46410066751025,21.48138561184375,0.0001516771503652739
Santiago,48115043,R. C. Miranda Boulevard,primary,2,30,concrete,0,0,1,0,1,0,315.08770229545377,20.995404020613897,0.0009079033938397214
Santiago,48115042,R. C. Miranda Road,secondary,2,30,concrete,1,0,1,0,1,0,2045.3261879822603,22.523965275812433,0.0009004594919698126
Santiago,153133544,Ramon - Alicia Road,secondary,2,40,concrete,1,0,0,0,0,0,8204.170959067347,24.084655336887007,0.0005354389250581453
Santiago,152947843,Ramos Street,secondary,2,40,concrete,0,0,0,0,0,0,827.9142007085563,20.378822668767828,0.0004596068424982003
Santiago,153147568,Recto Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,966.4922213928442,20.324508185341088,0.00042953964797399027
Santiago,153147575,Rizal Avenue,tertiary,2,30,concrete,0,0,0,0,0,0,814.0874208323307,21.671108390624056,0.00016911561939813617
Santiago,152948607,Roque Street,tertiary,2,30,concrete,0,0,0,0,0,0,1482.4703958817895,20.76360620734585,0.0008563302287831372
Santiago,188858741,Roque Street Extension,tertiary,2,30,concrete,0,0,0,0,0,0,2417.9745441977866,20.12913038590194,0.001233393268154367
Santiago,232864759,Ruiz Street,tertiary,2,20,concrete,1,0,0,0,0,0,626.3536531661837,24.053171828025324,0.00211765822193559
Santiago,229318114,SICAT Road,tertiary,2,40,concrete,0,0,0,0,0,0,439.47775270714016,24.698374554983,0.008129045497232841
Santiago,153585054,Saguday - Santiago City Road,secondary,2,80,concrete,1,0,1,0,1,0,17844.465549315933,22.607277438624664,0.0008100911261761057
Santiago,152947844,Saint Joseph Street,tertiary,2,40,concrete,0,0,0,0,0,0,1414.7539731063328,22.336944268434337,0.0006854389014487319
Santiago,153147600,Saint Jude Thadeus Street,tertiary,2,40,concrete,0,0,0,0,0,0,200.38439388098809,21.56526576937219,3.910777086927174e-05
Santiago,153140461,Saint Simon Street,tertiary,2,40,concrete,0,0,0,0,0,0,644.1604781519937,20.48685103727748,0.0009606094527512736
Santiago,153147817,Salaysay Street,tertiary,2,40,concrete,0,0,0,0,0,0,1754.7946574274956,21.21450561289997,0.0017197695806787565
Santiago,152947855,San Jose Street,tertiary,2,40,concrete,0,0,0,0,0,0,1393.1738898986985,21.650147341836803,0.0006561567227660337
Santiago,232859735,Santiago Bypass Road,trunk,4,60,concrete,1,0,1,0,1,0,9799.412581890778,23.07333388536283,0.0006030120269903571
Santiago,347675000,Santiago South Irrigation Road,tertiary,2,20,concrete,1,0,0,0,0,0,11432.415181068201,21.89414297012412,0.001120233001558185
Santiago,153137681,Santiago Street,secondary,2,40,concrete,1,0,0,0,0,0,484.20635648224356,24.88727658164704,0.0012656822768136514
Santiago,232876996,Santiago West Diversion Road,secondary,2,40,concrete,1,0,0,0,0,0,4485.0562082906135,23.97391705193498,0.0006745023440457579
Santiago,153586636,Santiago-Diffun Road,secondary,2,40,concrete,1,0,0,0,0,0,10562.678502720493,23.376359288160153,0.001499442650010609
Santiago,149262512,Santiago-San Agustin Road,secondary,2,60,concrete,1,0,0,0,0,0,17976.220682876552,22.762087973446636,0.002919931477147543
Santiago,181560665,Santiago-Tuguegarao Road,trunk,2,30,concrete,1,0,1,0,1,0,22796.707396893944,25.412747371590292,0.001114455730240506
Santiago,346129942,Sitio Cama Road,tertiary,2,40,concrete,1,0,0,0,0,0,5339.034005153115,50.93012522528493,0.0019310000555875478
Santiago,153147589,T. Alonzo Street,tertiary,2,30,concrete,0,0,0,0,0,0,836.8584361674021,20.374708074818088,0.0011822895350025106
Santiago,1017404615,Taguinod Road,tertiary,2,30,concrete,0,0,0,0,0,0,529.8317352979183,20.591848061412843,0.0012570533931992147
Santiago,153147602,Tandang Sora Street,tertiary,2,30,concrete,0,0,0,0,0,0,801.0758461890125,21.322861271824646,0.0003820968996516394
Santiago,229238404,Tandang Sora Street Extension,tertiary,2,30,concrete,0,0,0,0,0,0,169.82027910018525,21.84320462923716,0.009700810512558049
Santiago,153136158,Tolentino Street,tertiary,2,20,concrete,0,0,0,0,0,0,948.1783329074927,20.33078571956471,0.0003814185473165828
Santiago,153148621,Torres Street,tertiary,2,40,concrete,0,0,0,0,0,0,684.2130701512766,21.2818775315693,0.0006827373605014543
Santiago,111486703,Tumanut Street,tertiary,2,40,concrete,0,0,0,0,0,0,294.958457029038,21.06337653631192,0.0004575457216760328
Santiago,1017404587,Valentin Street,tertiary,2,20,concrete,0,0,0,0,0,0,463.703878685319,20.676409591942438,0.00028501624157168027
Santiago,48115059,Vizcalang Street,tertiary,2,30,concrete,0,0,0,0,1,0,204.45950372899873,26.960699743354258,0.0002950173929562545
Santiago,153147576,Washington Street,tertiary,2,40,concrete,0,0,0,0,0,0,463.02549568515184,20.67486486729127,0.0032598308205325907
Sindangan,272125894,Dipolog-Sindangan-Liloy Road,trunk,4,30,concrete,1,0,0,1,0,0,13240.120782019489,21.26876198550799,0.0006819713008284301
Sindangan,529893086,Quezon Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,573.3499562375943,20.547042392947866,0.0004901552885395892
Sindangan,680478497,Rizal Street,tertiary,2,40,concrete,0,0,0,0,0,0,396.71866443030655,20.788553406467404,0.0018324909303311756
Sindangan,162828123,Sindangan-Siayan-Dumingag-Mahayag Road,primary,2,80,concrete,1,0,0,0,0,0,10036.524459513463,20.591366169973494,0.0027903790417471157
Sindangan,529893094,Zamora Street,tertiary,2,40,concrete,0,0,0,0,0,0,498.02112177928086,20.629791818513528,0.00046164953017150686
Sorsogon,92634660,5th Street,tertiary,2,30,concrete,0,0,0,0,0,0,452.97217397241536,20.692413752463214,0.0009468648469775262
Sorsogon,122244691,7th Street,tertiary,2,40,concrete,0,0,0,0,0,0,178.57442681959583,21.756414582344014,0.0007045554298810902
