city,osm_id,name,highway,lanes,maxspeed,surface,bridge,tunnel,lit,sidewalk,oneway,cycleway,segment_length,segment_width,mean_curvature,aadt,population,classification,city_total_crashes,segment_length_km,crash_rate_per_km
Quezon City,152753753,Calavite Street,tertiary,2,20,concrete,0,0,1,1,1,0,150.6816798,24.38966479,0.002121642297,798,2960048,Urban,277,0.1506816798,1838.312397
Quezon City,4243612,Calderon Street,tertiary,2,20,asphalt,0,0,1,1,1,0,508.5263426,23.20281398,0.0006419712253,798,2960048,Urban,277,0.5085263426,544.7112112
Quezon City,404187907,Caleche Street,tertiary,2,40,paved,0,0,0,0,0,0,295.2316899,21.06238769,0.0005039658194,798,2960048,Urban,277,0.2952316899,938.2461622
Quezon City,164477691,Camalig Road,secondary,2,40,asphalt,0,0,0,0,1,0,2543.491747,20.26023155,0.006415357428,798,2960048,Urban,277,2.543491747,108.9054055
Quezon City,23649498,Camarin Avenue,tertiary,2,40,asphalt,0,0,1,1,0,0,204.4172173,29.55074515,8.14E-06,798,2960048,Urban,277,0.2044172173,1355.071768
Quezon City,563503010,Camarin Road,secondary,2,40,concrete,1,0,1,1,1,1,5722.495342,24.23507914,0.003312699377,798,2960048,Urban,277,5.722495342,48.40545661
Quezon City,23087093,Camaro Street,tertiary,2,20,paved,0,0,1,0,0,0,1180.707899,24.60543031,0.001520785809,798,2960048,Urban,277,1.180707899,234.6050198
Quezon City,4486494,Cambridge Street,tertiary,2,30,concrete,1,1,1,1,1,0,850.0813134,63.51320639,0.00268816714,798,2960048,Urban,277,0.8500813134,325.8511811
Quezon City,25845123,Camden Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,770.8305698,22.47330231,0.003413984024,798,2960048,Urban,277,0.7708305698,359.3526397
Quezon City,28600990,Camia Street,tertiary,2,40,concrete,0,0,1,1,0,0,153.6623906,22.02853008,0.01644190797,798,2960048,Urban,277,0.1536623906,1802.653199
Quezon City,901895217,Candazo Street,tertiary,2,40,concrete,0,0,1,1,1,0,59.87564166,25.23843819,6.86E-06,798,2960048,Urban,277,0.05987564166,4626.255224
Quezon City,117478157,Candido Street,tertiary,2,20,concrete,0,0,1,1,0,0,135.9096382,22.3067049,0.004598880571,798,2960048,Urban,277,0.1359096382,2038.118883
Quezon City,16853495,Capetown Street,tertiary,2,40,asphalt,0,0,0,0,0,0,226.3579442,21.37904803,0.005642966306,798,2960048,Urban,277,0.2263579442,1223.725551
Quezon City,156207978,Capitol Hills Drive,tertiary,2,20,concrete,0,0,1,1,0,0,282.0820664,23.31474355,0.005861665052,798,2960048,Urban,277,0.2820820664,981.983731
Quezon City,13751290,Capitol Homes Drive,tertiary,2,40,concrete,0,0,1,1,0,0,785.0986932,20.3983102,0.003825464349,798,2960048,Urban,277,0.7850986932,352.8218839
Quezon City,9493757,Capoas Street,tertiary,2,30,concrete,0,0,1,1,1,0,133.854631,29.19074077,0.003755708049,798,2960048,Urban,277,0.133854631,2069.409164
Quezon City,630441461,Capricorn Street,tertiary,2,40,concrete,0,0,1,1,0,0,196.5989407,58.01590417,0.002137837294,798,2960048,Urban,277,0.1965989407,1408.959779
Quezon City,315132223,Captain Cruz Street,secondary,2,30,concrete,0,0,0,0,0,0,161.1230864,21.94586792,0.005695614837,798,2960048,Urban,277,0.1611230864,1719.182559
Quezon City,28341574,Captain F. S. Samano Street,secondary,2,30,concrete,0,0,1,0,1,0,853.2468022,32.12539733,0.001248587603,798,2960048,Urban,277,0.8532468022,324.6422949
Quezon City,4180002,Carlos P. Garcia Avenue,secondary,4,40,asphalt,0,0,1,1,1,0,2607.625487,31.11398279,0.003216820497,798,2960048,Urban,277,2.607625487,106.2269108
Quezon City,24053332,Carlos Street,tertiary,2,20,concrete,0,0,1,1,1,0,646.3011795,24.80842232,0.0005201212951,798,2960048,Urban,277,0.6463011795,428.5927502
Quezon City,28296701,Carmel Street,tertiary,2,30,asphalt,1,0,1,1,0,0,139.5415017,29.55914315,0.002348967998,798,2960048,Urban,277,0.1395415017,1985.072517
Quezon City,591962064,Carmen Drive,tertiary,2,40,concrete,1,0,1,0,0,0,170.9322427,38.25819408,0.001607431367,798,2960048,Urban,277,0.1709322427,1620.52516
Quezon City,27299327,Carnation Street,tertiary,2,40,concrete,1,0,1,1,1,0,576.5764938,34.33126335,0.01341542914,798,2960048,Urban,277,0.5765764938,480.421944
Quezon City,112444251,Caroline Street,tertiary,2,30,asphalt,0,0,1,1,0,0,89.63220249,23.49910502,0.002651096774,798,2960048,Urban,277,0.08963220249,3090.407156
Quezon City,6059794,Caruncho Road,tertiary,2,30,concrete,1,0,1,1,0,0,562.1933707,41.24581025,0.004690413456,798,2960048,Urban,277,0.5621933707,492.7130316
Quezon City,28206702,Celeste Street,tertiary,2,40,concrete,0,0,0,0,1,0,198.3243228,21.58152459,0.0001786719075,798,2960048,Urban,277,0.1983243228,1396.702109
Quezon City,35393988,Cenacle Drive,tertiary,2,20,concrete,0,0,1,1,0,0,1280.751738,21.83923238,0.003109299857,798,2960048,Urban,277,1.280751738,216.2792302
Quezon City,93885860,Central Avenue,secondary,2,40,asphalt,1,0,1,1,1,0,2520.892605,33.8131642,0.008686976523,798,2960048,Urban,277,2.520892605,109.8817139
Quezon City,25520225,Centro Street,secondary,2,40,concrete,1,0,1,1,0,0,1021.923496,23.62359123,0.004184495881,798,2960048,Urban,277,1.021923496,271.0574726
Quezon City,4357045,Champaca Street,tertiary,2,30,asphalt,0,0,1,1,0,0,3495.342177,22.62034678,0.006049647395,798,2960048,Urban,277,3.495342177,79.24832133
Quezon City,4794431,Champagnat Street,tertiary,2,40,asphalt,0,0,1,1,0,0,1215.236686,34.04709208,0.002306425228,798,2960048,Urban,277,1.215236686,227.9391358
Quezon City,874948732,Chanel Street,tertiary,2,40,concrete,1,0,0,0,1,0,261.9932295,25.95639606,0.007091301935,798,2960048,Urban,277,0.2619932295,1057.27923
Quezon City,25519501,Chestnut Street,tertiary,2,40,concrete,1,0,1,1,0,0,933.6587772,32.00858205,0.003271924642,798,2960048,Urban,277,0.9336587772,296.6822642
Quezon City,25776185,Chickadee,tertiary,2,40,concrete,0,0,0,0,0,0,456.8145423,20.6864853,0.001216234144,798,2960048,Urban,277,0.4568145423,606.3729902
Quezon City,4813882,Chico Street,secondary,2,30,asphalt,0,0,1,1,0,0,702.4303691,21.37853516,0.005962799135,798,2960048,Urban,277,0.7024303691,394.3451368
Quezon City,551555320,Chile Street,tertiary,2,20,asphalt,0,0,1,1,0,0,994.3976447,22.06349259,0.0002414979601,798,2960048,Urban,277,0.9943976447,278.5605954
Quezon City,120291898,Circumferential Road,tertiary,2,40,concrete,0,0,0,0,0,0,122.5964175,22.55747228,0.005840485237,798,2960048,Urban,277,0.1225964175,2259.446121
Quezon City,26131721,Cirillo Street,secondary,2,30,concrete,0,0,1,1,0,0,164.4782639,21.90696838,5.39E-05,798,2960048,Urban,277,0.1644782639,1684.113107
Quezon City,1110169659,Citywalk 1,tertiary,2,40,paving_stones,0,0,1,1,1,0,51.89280476,26.044266,0.001623040286,798,2960048,Urban,277,0.05189280476,5337.92693
Quezon City,92105014,Claims Street,tertiary,2,30,asphalt,0,0,1,1,0,0,159.1999857,21.96988591,0.002317596823,798,2960048,Urban,277,0.1591999857,1739.949905
Quezon City,827991017,Cloverleaf Drive,tertiary,2,30,asphalt,0,0,1,0,1,0,129.8784904,27.86739246,0.01591311901,798,2960048,Urban,277,0.1298784904,2132.762701
Quezon City,21491526,Club Filipino Drive,tertiary,4,30,asphalt,0,0,1,1,0,0,386.291039,32.77368436,0.001126942756,798,2960048,Urban,277,0.386291039,717.0759144
Quezon City,530281038,Coaster Street,tertiary,2,40,concrete,0,0,0,0,1,0,420.5510074,20.74581807,0.000178759839,798,2960048,Urban,277,0.4205510074,658.6596991
Quezon City,23921411,Cohen Street,tertiary,2,40,paved,0,0,0,0,0,0,151.0066373,22.07539009,0.008671194819,798,2960048,Urban,277,0.1510066373,1834.356456
Quezon City,16851755,Colonel Bonny Serrano Avenue,secondary,3,60,asphalt,0,0,1,1,1,1,7166.344887,27.30024605,0.00369287065,798,2960048,Urban,277,7.166344887,38.65289829
Quezon City,530040094,Colonel Miguel Nuke Street,tertiary,2,30,concrete,1,0,1,1,0,0,800.206355,25.49092373,0.0014436297,798,2960048,Urban,277,0.800206355,346.16071
Quezon City,165278162,Columbus Street,tertiary,2,40,concrete,0,0,0,0,0,0,166.9057476,21.87923334,8.35E-05,798,2960048,Urban,277,0.1669057476,1659.6193
Quezon City,4216367,Commonwealth Avenue,primary,3,60,concrete,1,0,1,1,1,0,27483.85976,27.61748767,0.0008689528686,798,2960048,Urban,277,27.48385976,10.07864261
Quezon City,102925202,Concepcion A. Aguila Street,tertiary,2,40,asphalt,1,0,1,0,0,0,553.6474049,27.71961978,0.0005062223784,798,2960048,Urban,277,0.5536474049,500.3184293
Quezon City,5131472,Congressional Avenue,secondary,1,60,asphalt,1,0,1,1,1,0,6605.659883,27.9085842,0.001315284817,798,2960048,Urban,277,6.605659883,41.93373636
Quezon City,51319278,Congressional Avenue Extension,primary,2,60,concrete,1,0,1,1,1,0,5495.454032,24.17885227,0.001160219149,798,2960048,Urban,277,5.495454032,50.40529834
Quezon City,164436444,Congressional Road,secondary,4,40,concrete,0,0,1,1,1,1,2687.352979,33.74868501,0.0006205976996,798,2960048,Urban,277,2.687352979,103.0754062
Quezon City,9222801,Connecticut Street,tertiary,4,30,asphalt,0,0,1,1,0,0,1111.909268,41.35260369,0.0009296133386,798,2960048,Urban,277,1.111909268,249.1210461
Quezon City,692673236,Continental Avenue,tertiary,2,20,concrete,0,0,0,0,0,0,380.3840503,20.8245741,5.35E-05,798,2960048,Urban,277,0.3803840503,728.2113953
Quezon City,4970414,Cordillera Street,tertiary,2,40,concrete,0,0,1,1,0,0,1766.077066,21.82873173,0.002043613612,798,2960048,Urban,277,1.766077066,156.8447976
Quezon City,28295750,Corregidor Street,tertiary,4,40,asphalt,0,0,1,1,0,0,270.8368942,22.46080341,4.54E-05,798,2960048,Urban,277,0.2708368942,1022.755784
Quezon City,9493548,Corumi Street,tertiary,2,20,asphalt,0,0,1,1,0,0,436.2621354,20.71866482,0.002900758123,798,2960048,Urban,277,0.4362621354,634.9393576
Quezon City,25776145,Countryside Drive,tertiary,2,40,concrete,1,0,0,0,0,0,456.7183166,25.91047108,0.002284737135,798,2960048,Urban,277,0.4567183166,606.5007466
Quezon City,23649520,Cresta Verde Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,232.4533796,33.35164278,0.00139751189,798,2960048,Urban,277,0.2324533796,1191.636794
Quezon City,28775973,D. Bonifacio Street,secondary,2,40,concrete,0,0,1,0,0,0,479.9150112,20.65112312,0.007331390766,798,2960048,Urban,277,0.4799150112,577.1855298
Quezon City,23172124,D. Muñoz Street,tertiary,2,40,concrete,0,0,1,1,0,0,85.87018932,23.65192091,0.0054636032,798,2960048,Urban,277,0.08587018932,3225.79934
Quezon City,176452984,D. Santiago Street,tertiary,2,30,asphalt,0,0,1,1,1,0,309.7920637,22.64232705,0.002873240034,798,2960048,Urban,277,0.3097920637,894.1481479
Quezon City,5721016,D. Tuazon Street,tertiary,4,30,concrete,0,0,1,1,0,0,3484.957327,24.12123857,0.0001500798361,798,2960048,Urban,277,3.484957327,79.48447399
Quezon City,28810477,Daang Bakal Street,tertiary,2,40,concrete,1,0,1,1,0,0,5312.43767,29.56748159,0.0005439143916,798,2960048,Urban,277,5.31243767,52.14178823
Quezon City,25400358,Daang Bato Street,tertiary,2,40,concrete,0,0,1,1,0,0,295.2156102,21.04946153,0.01642524304,798,2960048,Urban,277,0.2952156102,938.2972662
Quezon City,23087105,Dahlia Avenue,tertiary,4,30,concrete,1,0,1,1,0,0,1004.693782,29.85649165,0.001731509975,798,2960048,Urban,277,1.004693782,275.7058966
Quezon City,4372908,Dahlia Street,tertiary,2,30,concrete,0,0,1,1,0,0,345.5965097,24.52379377,0.001793854345,798,2960048,Urban,277,0.3455965097,801.5127243
Quezon City,47483703,Daisy Street,tertiary,2,40,concrete,0,0,0,0,0,0,336.5494727,22.46674917,0.0009162044686,798,2960048,Urban,277,0.3365494727,823.0587847
Quezon City,224334836,Dama de Noche Street,tertiary,2,40,concrete,0,0,0,0,0,0,602.9188148,20.51977859,0.002753529719,798,2960048,Urban,277,0.6029188148,459.4316734
Quezon City,7980946,Dapitan Street,tertiary,3,40,asphalt,0,0,1,1,1,0,2750.523389,24.73705452,0.000482495326,798,2960048,Urban,277,2.750523389,100.7081056
Quezon City,26206801,De Castro Avenue,tertiary,2,40,asphalt,0,0,1,1,0,0,76.1134028,24.12088816,0.0001082500775,798,2960048,Urban,277,0.0761134028,3639.30648
Quezon City,13845345,De Leon Street,secondary,2,30,asphalt,0,0,1,1,0,0,638.0522938,20.99743072,2.10E-05,798,2960048,Urban,277,0.6380522938,434.1336951
Quezon City,25776161,De Los Angeles Drive,tertiary,2,40,concrete,0,0,0,0,0,0,404.7681335,21.81728934,0.001321811279,798,2960048,Urban,277,0.4047681335,684.3424101
Quezon City,5067234,De Los Santos Avenue,tertiary,2,30,concrete,1,0,0,0,0,0,480.9974277,23.0872707,0.003643768889,798,2960048,Urban,277,0.4809974277,575.8866556
Quezon City,18329100,Del Monte Avenue,secondary,4,40,asphalt,1,0,1,1,1,0,3976.325099,32.30650585,0.003975239201,798,2960048,Urban,277,3.976325099,69.66231209
Quezon City,5642756,Del Rosario Street,tertiary,2,30,asphalt,0,0,1,1,0,0,550.0012897,21.3972616,0.002291924507,798,2960048,Urban,277,0.5500012897,503.6351827
Quezon City,165271237,Delhi Street,tertiary,2,40,concrete,0,0,0,0,0,0,115.3395422,22.71826577,0.003657175485,798,2960048,Urban,277,0.1153395422,2401.604816
Quezon City,106522339,Dely Street,tertiary,2,40,concrete,0,0,0,0,0,0,475.8451832,22.20706488,0.006080719117,798,2960048,Urban,277,0.4758451832,582.1221056
Quezon City,27421968,Deparo Road,secondary,2,40,concrete,0,0,1,1,0,0,1438.554177,21.01102572,0.002656464393,798,2960048,Urban,277,1.438554177,192.5544442
Quezon City,1059058003,Diamond Avenue,tertiary,2,20,concrete,0,0,1,1,1,0,266.0527279,21.17883646,0.001197746698,798,2960048,Urban,277,0.2660527279,1041.147002
Quezon City,23649512,Diamond Drive,tertiary,2,40,asphalt,0,0,1,1,0,0,178.8462215,21.74971575,0.004325684844,798,2960048,Urban,277,0.1788462215,1548.816618
Quezon City,134644973,Diamond Road,secondary,2,30,concrete,1,0,1,0,1,0,835.5854934,41.11901811,0.001109664187,798,2960048,Urban,277,0.8355854934,331.5040797
Quezon City,569416973,Diego Silang Street,tertiary,2,40,concrete,0,0,1,1,1,0,163.4172765,28.20633964,0.0009727821293,798,2960048,Urban,277,0.1634172765,1695.047219
Quezon City,4725483,Diosdado Macapagal Bridge,primary,2,80,concrete,1,0,1,0,1,0,1966.091343,22.55249003,0.004486245062,798,2960048,Urban,277,1.966091343,140.8886728
Quezon City,27299481,Doctor Uyguangco Street,secondary,2,40,concrete,0,0,1,1,0,0,1069.162446,22.0276084,0.006982766619,798,2960048,Urban,277,1.069162446,259.0813033
Quezon City,23250380,Dollar Street,tertiary,2,20,concrete,0,0,0,1,1,0,928.0419407,25.74612556,3.89E-06,798,2960048,Urban,277,0.9280419407,298.4778897
Quezon City,160192334,Domingo Santiago Street,tertiary,2,40,concrete,0,0,1,1,0,0,437.9336017,20.71617625,0.000614206883,798,2960048,Urban,277,0.4379336017,632.5159771
Quezon City,24054121,Don Alejandro Avenue,tertiary,2,40,paved,1,0,0,0,1,0,637.5742951,36.12685241,0.02466260751,798,2960048,Urban,277,0.6375742951,434.4591715
Quezon City,5545164,Don Alejandro Roces Avenue,secondary,2,30,asphalt,0,0,1,1,1,0,3054.942097,33.2472032,0.002640458173,798,2960048,Urban,277,3.054942097,90.67274966
Quezon City,26036879,Don Juan,tertiary,2,40,concrete,0,0,0,0,0,0,579.9391885,21.16334139,0.007098507258,798,2960048,Urban,277,0.5799391885,477.6362858
Quezon City,118036210,Don Julio Gregorio Street,tertiary,2,30,concrete,0,0,1,1,0,0,410.9876529,20.76268178,0.002926733311,798,2960048,Urban,277,0.4109876529,673.9861844
Quezon City,1150416953,Don Lorenzo,tertiary,2,40,concrete,0,0,0,0,0,0,152.9524122,22.04826673,0.006041960427,798,2960048,Urban,277,0.1529524122,1811.020801
Quezon City,172010231,Don Raymundo Street,tertiary,2,20,concrete,0,0,1,1,0,0,51.4088125,26.09587647,0.01501465917,798,2960048,Urban,277,0.0514088125,5388.181258
Quezon City,24053610,Don Santiago Avenue,tertiary,2,40,paved,0,0,0,0,0,0,232.1674914,21.35009667,0.005778624201,798,2960048,Urban,277,0.2321674914,1193.104161
Quezon City,617355972,Don Vicente Street,tertiary,2,40,concrete,1,0,0,0,1,0,573.8763013,34.2018039,0.01074168385,798,2960048,Urban,277,0.5738763013,482.6824167
Quezon City,25543310,Dona Juliana Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,984.3238881,20.31685468,0.002876106011,798,2960048,Urban,277,0.9843238881,281.4114372
Quezon City,23747127,Doña Adela Street,tertiary,2,40,paved,0,0,0,0,1,0,252.3446425,22.76235203,0.01303204334,798,2960048,Urban,277,0.2523446425,1097.705096
Quezon City,13752930,Doña Aurora Street,tertiary,4,30,concrete,0,0,1,0,0,0,556.3648331,20.56242234,0.001543038124,798,2960048,Urban,277,0.5563648331,497.8747461
Quezon City,563719696,Doña Elena Road,secondary,2,40,concrete,0,0,1,0,0,0,767.9730291,21.33146841,0.006937900855,798,2960048,Urban,277,0.7679730291,360.6897502
Quezon City,593888771,Doña Francesca Street,tertiary,2,40,paved,0,0,0,0,1,0,473.6058128,31.4136479,0.003621894225,798,2960048,Urban,277,0.4736058128,584.8745782
Quezon City,2667489,Doña Hemady Street,primary,3,40,asphalt,1,0,1,1,1,0,1913.84387,36.0472725,0.003702290481,798,2960048,Urban,277,1.91384387,144.7348994
Quezon City,30438272,Doña Juliana Street,tertiary,2,40,concrete,1,0,1,1,1,0,1262.159718,28.46598518,0.001191270214,798,2960048,Urban,277,1.262159718,219.4650931
Quezon City,6492347,Doña Justina Avenue,tertiary,2,40,concrete,1,0,0,0,1,0,1484.616246,25.53886944,0.0114911036,798,2960048,Urban,277,1.484616246,186.5802026
Quezon City,925575591,Doña Justina Street,tertiary,2,40,paved,0,0,0,0,1,0,539.3998009,38.54271397,0.0002783434845,798,2960048,Urban,277,0.5393998009,513.5337454
Quezon City,46990639,Doña Rosario Street,tertiary,2,20,concrete,0,0,1,1,0,0,704.4375369,31.31534427,0.004900151467,798,2960048,Urban,277,0.7044375369,393.2215214
Quezon City,23747130,Doña Victoria Street,tertiary,2,40,paved,0,0,0,0,1,0,113.1201867,22.76370562,0.01062933472,798,2960048,Urban,277,0.1131201867,2448.722974
Quezon City,30159207,Dr. Sixto Antonio Avenue,secondary,2,40,asphalt,0,0,1,1,1,0,217.1669953,21.44426863,0.0006851104218,798,2960048,Urban,277,0.2171669953,1275.516105
Quezon City,27421956,Durian Street,tertiary,2,20,concrete,0,0,1,0,0,0,582.6398617,21.46946709,0.00346990765,798,2960048,Urban,277,0.5826398617,475.422329
Quezon City,23297574,E-Commerce Avenue,tertiary,2,40,asphalt,0,0,1,0,1,0,108.4654247,33.48247755,0.06422376833,798,2960048,Urban,277,0.1084654247,2553.809205
Quezon City,4357047,E. Dela Paz Street,tertiary,2,30,asphalt,0,0,1,1,1,0,1508.92454,22.02483204,0.001198646976,798,2960048,Urban,277,1.50892454,183.574455
Quezon City,5019457,E. Mendiola Street,tertiary,3,40,asphalt,1,0,1,0,1,0,637.9106628,27.82673714,0.001773336649,798,2960048,Urban,277,0.6379106628,434.2300829
Quezon City,1311366144,E. Quintos Sr. Street,tertiary,2,40,concrete,0,0,1,1,0,0,489.51949,20.64074002,0.0001024354724,798,2960048,Urban,277,0.48951949,565.8610242
Quezon City,4928881,E. Rodriguez Highway,primary,2,80,asphalt,1,0,1,1,1,0,2744.090536,20.93218956,0.0007621552684,798,2960048,Urban,277,2.744090536,100.9441913
Quezon City,4483878,E. Rodriguez Jr. Avenue,primary,4,60,concrete,1,0,1,1,1,0,6244.375652,32.1189556,0.001484229363,798,2960048,Urban,277,6.244375652,44.3599193
Quezon City,4896186,E. Rodriguez Sr. Avenue,secondary,4,60,asphalt,1,0,1,1,1,1,6272.988901,25.67684285,0.003570234169,798,2960048,Urban,277,6.272988901,44.15757853
Quezon City,4357061,E. Santos Street,tertiary,2,30,concrete,0,0,1,1,1,0,1329.792305,20.74824166,0.0002278044771,798,2960048,Urban,277,1.329792305,208.3032057
Quezon City,4174102,EDSA,primary,2,60,concrete,1,1,1,1,1,0,34830.34441,30.14150797,0.0006652529747,798,2960048,Urban,277,34.83034441,7.952835514
Quezon City,353765004,EMA Town Bypass Road,tertiary,2,40,concrete,1,0,0,0,1,0,3354.815569,24.58174444,0.002232518751,798,2960048,Urban,277,3.354815569,82.56787722
Quezon City,9793995,East Avenue,primary,2,80,asphalt,0,0,1,0,1,0,3610.698721,26.56319329,0.002514180844,798,2960048,Urban,277,3.610698721,76.71645335
Quezon City,35193936,East Bank Road,secondary,4,30,concrete,0,0,1,1,1,0,1437.765451,30.34082327,0.004111472918,798,2960048,Urban,277,1.437765451,192.6600753
Quezon City,24053744,East Berkely Street,tertiary,2,20,concrete,0,0,1,1,0,0,611.3207685,20.51238353,0.003401264371,798,2960048,Urban,277,0.6113207685,453.1172737
Quezon City,4357063,East Drive Street,tertiary,2,30,asphalt,0,0,1,1,0,0,1701.791595,30.16732982,0.008610637875,798,2960048,Urban,277,1.701791595,162.7696369
Quezon City,48173123,East Service Road,primary,2,80,concrete,0,0,1,1,1,0,3395.647944,29.96547676,0.002934301075,798,2960048,Urban,277,3.395647944,81.57500559
Quezon City,643160796,East Zamora Street,tertiary,2,40,asphalt,0,0,1,1,0,0,196.8416808,21.59189447,0.004640090398,798,2960048,Urban,277,0.1968416808,1407.222286
Quezon City,44774056,Eastville Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,885.0194592,21.16194946,0.006533738484,798,2960048,Urban,277,0.8850194592,312.9874684
Quezon City,23297570,Eastwood Avenue,tertiary,2,40,asphalt,0,0,1,1,1,0,843.8489743,32.06997592,0.01353136156,798,2960048,Urban,277,0.8438489743,328.2577907
Quezon City,23297575,Economia Street,tertiary,2,40,concrete,0,0,1,1,0,0,196.6472803,21.59499524,0.0004779097953,798,2960048,Urban,277,0.1966472803,1408.61343
Quezon City,19571946,Eisenhower Street,tertiary,4,30,asphalt,0,0,1,1,0,0,120.8621189,22.59100338,0.007806475684,798,2960048,Urban,277,0.1208621189,2291.867812
Quezon City,353764657,El Camino Bypass Road,tertiary,2,40,concrete,0,0,0,0,1,0,1173.002372,22.01916439,0.001148641439,798,2960048,Urban,277,1.173002372,236.146155
Quezon City,24822889,El Camino Real Street,tertiary,2,40,concrete,0,0,1,1,1,0,1650.436736,21.18159844,0.0020121478,798,2960048,Urban,277,1.650436736,167.8343641
Quezon City,4084730,Elliptical Road,primary,8,60,asphalt,0,0,1,1,1,0,1955.337076,29.15917371,0.002716935357,798,2960048,Urban,277,1.955337076,141.6635543
Quezon City,77447668,Encarnacion Street,tertiary,2,20,paved,0,0,0,0,0,0,72.24696041,38.08520075,0.002473189693,798,2960048,Urban,277,0.07224696041,3834.071336
Quezon City,23907786,Engineer Street,tertiary,2,30,concrete,0,0,0,0,0,0,107.7123746,26.72912323,0.004047481798,798,2960048,Urban,277,0.1077123746,2571.663665
Quezon City,98695530,England Street,tertiary,2,40,concrete,0,0,0,0,0,0,145.5589337,22.1547213,0.002213381816,798,2960048,Urban,277,0.1455589337,1903.009269
Quezon City,1121139516,Engracia,tertiary,2,30,concrete,0,0,0,0,0,0,187.0601633,21.67585599,0.003481781535,798,2960048,Urban,277,0.1870601633,1480.807004
Quezon City,4357068,Eraño G. Manalo Street,tertiary,2,30,asphalt,0,0,1,1,1,0,1587.693894,20.19753546,0.0002950874321,798,2960048,Urban,277,1.587693894,174.4668799
Quezon City,4847960,Ermin Garcia Street,tertiary,2,40,asphalt,0,0,1,1,1,0,1020.364778,25.61413069,0.006680216867,798,2960048,Urban,277,1.020364778,271.4715423
Quezon City,82698617,España Boulevard,primary,4,60,asphalt,0,0,1,1,1,0,3569.068993,35.2227839,0.0005402873891,798,2960048,Urban,277,3.569068993,77.61127637
Quezon City,28296729,Ester Street,tertiary,2,30,concrete,0,0,0,0,0,0,152.9126173,22.05099793,0.002169723737,798,2960048,Urban,277,0.1529126173,1811.492112
Quezon City,28188697,Estrella Street,tertiary,2,40,paved,0,0,0,0,0,0,59.61599903,25.2533635,0.01672110157,798,2960048,Urban,277,0.05961599903,4646.403726
Quezon City,4970524,Eugenio Lopez Jr. Drive,tertiary,2,30,concrete,0,0,1,1,1,0,714.6473062,23.72053554,0.005505720102,798,2960048,Urban,277,0.7146473062,387.6037838
Quezon City,4847945,Evangelista Avenue,tertiary,2,40,concrete,1,0,1,1,1,0,2604.359061,29.91310301,0.0107885254,798,2960048,Urban,277,2.604359061,106.3601422
Quezon City,28260672,Everlasting Street,tertiary,2,20,concrete,0,0,1,0,0,0,517.8372685,20.60470646,0.005244787271,798,2960048,Urban,277,0.5178372685,534.9170808
Quezon City,12799522,Examiner Street,tertiary,4,30,concrete,0,0,1,1,0,0,790.8972841,42.1513132,0.0006408668622,798,2960048,Urban,277,0.7908972841,350.2351134
Quezon City,536526780,Exequiel Street,tertiary,2,20,concrete,0,0,1,0,0,0,208.9834006,21.50021818,0.003728209402,798,2960048,Urban,277,0.2089834006,1325.464124
Quezon City,4794383,F. Balagtas Street,secondary,2,30,asphalt,0,0,1,1,0,0,656.2245164,29.20422421,0.0005137647733,798,2960048,Urban,277,0.6562245164,422.1116296
Quezon City,151815994,F. Bautista Street,secondary,2,40,concrete,0,0,0,1,0,0,778.4827129,20.40242341,0.004175183081,798,2960048,Urban,277,0.7784827129,355.8203611
Quezon City,124013044,F. Blumentritt Street,secondary,4,40,asphalt,1,0,1,1,0,1,1625.733649,37.92172391,0.002281263013,798,2960048,Urban,277,1.625733649,170.3846138
Quezon City,8037786,F. Castillo Street,tertiary,2,30,concrete,0,0,1,1,0,0,275.6644132,44.80045944,0.003504807783,798,2960048,Urban,277,0.2756644132,1004.844974
Quezon City,112651145,F. Manalo Street,tertiary,2,30,asphalt,0,0,1,1,0,0,1735.583934,23.89547337,0.009318065037,798,2960048,Urban,277,1.735583934,159.6004633
Quezon City,6058737,F. Mariano Avenue,tertiary,2,30,asphalt,0,0,1,1,1,0,2024.468221,36.75546409,0.0002260106725,798,2960048,Urban,277,2.024468221,136.8260549
Quezon City,5019257,F. P. Felix Avenue,secondary,2,60,asphalt,1,0,1,1,1,0,7829.257769,30.05539588,0.0004666547378,798,2960048,Urban,277,7.829257769,35.38010986
Quezon City,4910954,F. Pasco Avenue,tertiary,2,20,concrete,0,0,1,1,0,1,1079.11085,21.39890419,0.001700350349,798,2960048,Urban,277,1.07911085,256.6928133
Quezon City,23921366,F. Salvador Avenue,tertiary,4,20,paved,0,0,1,1,1,0,843.1925063,36.04676893,0.05793345584,798,2960048,Urban,277,0.8431925063,328.513356
Quezon City,5725810,F. Torres Street,tertiary,2,20,asphalt,0,0,1,1,1,0,469.1952219,21.37066216,5.50E-05,798,2960048,Urban,277,0.4691952219,590.3725935
Quezon City,4601642,FVR Road,tertiary,2,40,asphalt,0,0,0,0,1,0,186.394987,24.98928958,0.003344865683,798,2960048,Urban,277,0.186394987,1486.091469
Quezon City,1062243998,Fabian Street,tertiary,2,30,concrete,0,0,0,0,0,0,230.9609119,21.35749478,0.002428964005,798,2960048,Urban,277,0.2309609119,1199.337142
