osm_id,lanes,segment_width,mean_curvature,population,segment_length_km,composite_risk,priority
4357072,2,25.01667159,0.0008335606838,887399,1.140205509,0.4176446931554762,False
637270100,2,24.05853734,0.001292791216,3325385,0.5478540515,0.8773381364819103,False
55654761,2,22.00641392,0.001621081012,600783,0.5653866961,0.3439612733226882,False
23212247,2,21.53681794,0.004934589665,887399,2.281312617,0.4360665655186722,False
30614940,2,37.00180814,0.001608994225,703141,3.821069752,0.49402417250105995,False
275299485,2,21.52721078,0.0005829474809,887399,1.788207576,0.3947445897937775,False
47418240,2,20.26800647,0.001487988327,3325385,1.168832581,0.8559588974188388,False
388985773,2,20.15883872,0.007646237732,5243536,21.31576722,1.414463857787533,True
45095313,2,22.58547959,0.01117185376,366358,0.1211655283,0.3833079407795784,False
102155148,2,20.14018093,0.00142181603,1503456,2.215742977,0.5129028359065062,False
103387665,2,20.42921774,0.001063305819,205424,0.7306809212,0.25318554310328306,False
116553679,2,20.0870452,0.003889849521,2051899,3.502921322,0.6478278301970893,False
124691529,2,20.2490274,0.0016951458,1503456,12.38279434,0.5859778375806309,False
67200769,2,20.73723913,0.002177849102,2960048,0.4251982233,0.7902995699764341,False
